delinquentcreditlinescount,derogatoryreportscount,recentcreditinquirycount,debttoincomeratio,occupation_Other,occupation_Sales,occupation_Self,applyloanreason_HomeImp,occupation_Mgr,creditlinecount,currentpropertyvalue,applyloanreason_DebtCon,occupation_ProfExe,mortgageamountdue,yearsatpresentjob
0.0,0.2545696877380046,1.1860550458715597,33.11182911,0,0,0,0,0,16.0,57779.0,1,0,44226.0,7.0
0.0,0.0,2.0,39.98105906,1,0,0,0,0,32.0,119224.0,1,0,71973.0,4.0
1.0,1.0,0.0,33.67894598,1,0,0,0,0,17.0,45924.0,1,0,73760.81719955898,8.922268135904508
0.0,0.0,5.0,38.62783022,0,0,0,0,1,30.0,110676.0,1,0,84965.0,18.0
0.4494423791821561,1.0,1.1860550458715597,36.35403645,1,0,0,0,0,24.0,163702.0,0,0,100277.0,8.922268135904508
2.0,0.0,0.0,30.9986945,1,0,0,1,0,13.0,83334.0,0,0,56990.0,4.0
0.0,0.0,2.0,33.779915349235345,1,0,0,0,0,16.0,191146.0,1,0,152900.0,7.5
1.0,0.0,1.0,33.779915349235345,1,0,0,1,0,2.0,33000.0,0,0,73760.81719955898,1.0
1.0,0.0,0.0,33.779915349235345,1,0,0,0,0,22.0,115000.0,1,0,47321.0,8.922268135904508
0.0,0.0,1.0,33.25107931,0,0,0,0,0,46.0,144830.0,1,1,112930.0,2.0
0.0,0.0,0.0,38.96836653,0,0,0,0,0,19.0,84407.0,1,1,39166.0,11.0
0.0,0.0,0.0,22.48479175,0,0,0,0,0,27.0,158296.0,1,1,52030.0,20.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,30.82947717,0,0,0,1,0,21.29609620076682,98179.0,0,0,85417.0,7.0
0.0,0.0,0.0,12.21967996,0,0,0,1,0,0.0,54138.0,0,0,73760.81719955898,1.0
0.0,0.0,2.0,35.87449455,0,0,1,0,0,27.0,123613.0,1,0,96709.0,3.0
3.0,0.0,0.0,42.73666557,0,0,0,1,1,25.0,125738.0,0,0,93254.0,3.0
0.0,0.0,1.0,33.33696079,0,0,0,0,1,26.0,135792.0,1,0,90275.0,13.0
0.0,0.0,0.0,24.01667109,1,0,0,1,0,7.0,90240.0,0,0,73760.81719955898,8.922268135904508
0.0,0.0,2.0,28.20187051,0,0,1,0,0,25.0,294367.0,1,0,191972.0,10.0
0.0,0.0,1.0,31.91423801,1,0,0,0,0,18.0,114692.0,1,0,102826.0,8.0
0.0,0.0,4.0,34.75656038,1,0,0,1,0,21.0,157335.0,0,0,147801.0,4.0
1.0,0.0,0.0,42.08001604,0,0,0,0,0,28.0,130285.0,1,0,94165.0,10.0
0.0,0.0,0.0,30.1821229,0,0,0,1,0,43.0,162906.0,0,1,136866.0,4.0
0.4494423791821561,0.2545696877380046,0.0,33.779915349235345,1,0,0,1,0,20.0,101776.04874145007,0,0,73760.81719955898,20.0
0.0,0.0,5.0,40.58291348,1,0,0,0,0,18.0,71711.0,1,0,50445.0,5.0
0.0,0.0,0.0,32.4971451,0,0,0,0,0,45.0,144284.0,1,1,114457.0,1.0
1.0,0.0,0.0,33.779915349235345,0,0,1,0,0,64.0,125000.0,1,0,84978.0,10.0
1.0,0.0,0.0,38.6576403,1,0,0,0,0,19.0,57365.0,1,0,47126.0,0.0
0.0,0.0,0.0,38.83660184,0,1,0,0,0,5.0,60065.0,1,0,6778.0,0.0
0.0,0.0,2.0,40.37255654,1,0,0,0,0,9.0,76131.0,1,0,49868.0,9.0
0.0,0.0,5.0,13.41782225,0,0,0,1,0,15.0,44083.0,0,1,9133.0,5.0
0.0,0.0,0.0,28.29822706,0,0,0,0,1,8.0,78889.0,1,0,48132.0,4.0
0.0,0.0,0.0,23.39736224,0,0,0,0,1,17.0,42751.0,1,0,30210.0,17.0
0.0,0.0,1.0,35.63050485,1,0,0,0,0,29.0,94849.0,1,0,70112.0,4.0
6.0,0.0,0.0,33.779915349235345,0,0,0,0,0,19.0,77300.0,1,1,19612.0,15.0
2.0,1.0,1.0,33.779915349235345,0,0,0,1,1,22.0,95500.0,0,0,73760.81719955898,6.0
0.4494423791821561,0.2545696877380046,2.0,33.779915349235345,1,0,0,1,0,50.0,116875.0,0,0,93000.0,10.0
2.0,3.0,1.0,33.779915349235345,1,0,0,1,0,17.0,57037.0,0,0,48649.0,5.0
0.0,0.0,4.0,29.72574682,0,0,0,0,0,19.0,100411.0,1,0,69644.0,0.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,32.0,265000.0,1,1,197906.0,4.0
0.0,6.0,2.0,33.779915349235345,1,0,0,1,0,27.0,25000.0,0,0,73760.81719955898,0.0
1.0,0.0,3.0,42.96751164,0,0,0,0,1,50.0,39401.0,1,0,240994.0,3.0
0.0,0.0,3.0,41.90560462,0,0,0,0,0,37.0,79252.0,1,0,69195.0,13.0
0.0,0.0,3.0,37.83827353,1,0,0,0,0,11.0,88690.0,1,0,59440.0,0.0
0.0,3.0,1.0,26.27583242,1,0,0,0,0,18.0,33269.0,1,0,17139.0,16.0
2.0,0.0,1.0,40.85911311,1,0,0,1,0,10.0,106673.0,0,0,50886.0,2.0
1.0,0.0,1.0,33.779915349235345,1,0,0,0,0,2.0,9500.0,1,0,73760.81719955898,1.0
3.0,5.0,5.0,33.779915349235345,0,0,0,1,1,28.0,107940.0,0,0,85165.0,6.0
0.0,0.0,0.0,37.23650784,1,0,0,0,0,22.0,301984.0,1,0,189798.0,28.0
1.0,0.0,5.0,33.779915349235345,0,0,0,1,0,26.0,82700.0,0,1,47000.0,10.0
0.0,0.0,2.0,29.60984756,1,0,0,1,0,14.0,37531.0,0,0,73760.81719955898,22.0
0.0,0.0,0.0,30.318596799999998,1,0,0,0,0,21.0,62342.0,1,0,47129.0,15.0
0.0,0.0,1.0,33.779915349235345,0,0,0,0,0,20.0,41950.0,1,0,28000.0,2.0
0.0,0.0,3.0,39.5478827,0,0,0,0,0,36.0,75647.0,1,0,61264.0,11.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,30.44483907,1,0,0,0,0,35.0,87728.0,1,0,69612.0,3.0
0.4494423791821561,0.2545696877380046,5.0,40.69195368,0,0,0,0,1,23.0,105624.0,1,0,76733.0,1.0
0.0,0.0,0.0,40.90432104,0,0,0,0,0,36.0,193135.0,1,1,145772.0,12.0
1.0,1.0,4.0,34.56587631,0,0,0,0,0,26.0,92544.0,1,1,66938.0,8.0
0.0,0.0,0.0,30.58796698,0,0,0,0,0,25.0,69860.0,1,0,52276.0,0.0
1.0,0.0,0.0,24.26256802,0,0,0,0,0,25.0,95498.0,1,0,62933.0,0.0
0.0,0.0,1.0,33.779915349235345,1,0,0,0,0,10.0,128200.0,1,0,16300.0,10.0
0.0,0.0,0.0,36.88843637,1,0,0,1,0,6.0,75930.0,0,0,59494.0,0.0
0.4494423791821561,0.2545696877380046,0.0,41.82215988,1,0,0,0,0,16.0,78893.0,1,0,36851.0,8.922268135904508
1.0,0.0,1.0,40.01910455,0,0,0,1,0,11.0,66603.0,0,0,48238.0,6.0
2.0,6.0,0.0,33.779915349235345,0,0,0,1,0,30.0,101776.04874145007,0,1,37871.0,15.0
1.0,0.0,5.0,33.779915349235345,1,0,0,1,0,19.0,54000.0,0,0,36500.0,17.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,28.20743574,1,0,0,0,0,14.0,51055.0,1,0,73760.81719955898,8.922268135904508
0.0,0.0,4.0,33.779915349235345,0,0,0,0,1,35.0,165000.0,1,0,132000.0,19.0
0.0,0.0,0.0,43.72793048,1,0,0,1,0,50.0,77694.0,0,0,27186.0,8.922268135904508
0.0,0.0,0.0,21.62058028,0,0,0,0,0,16.0,31531.0,1,0,22245.0,7.0
0.0,0.0,0.0,36.08803707,1,0,0,0,0,16.0,89764.0,1,0,48980.0,14.0
1.0,0.0,2.0,33.779915349235345,1,0,0,0,0,31.0,74600.0,0,0,48300.0,14.0
0.0,0.0,0.0,36.71311371,1,0,0,0,0,18.0,59736.0,1,0,73760.81719955898,8.922268135904508
0.0,0.0,0.0,34.87635872,0,0,0,1,1,27.0,103026.0,0,0,76807.0,13.0
0.0,0.0,0.0,38.632967,1,0,0,0,0,6.0,69131.0,1,0,32134.0,3.0
0.0,0.0,0.0,34.59449254,0,0,0,0,1,25.0,158257.0,1,0,109253.0,17.0
1.0,0.0,0.0,39.48382007,0,0,0,1,0,16.0,198602.0,0,0,125688.0,0.0
0.0,0.0,0.0,33.779915349235345,1,0,0,0,0,19.0,200000.0,1,0,99348.0,23.0
0.4494423791821561,0.2545696877380046,0.0,36.92038565,1,0,0,0,0,9.0,73688.0,1,0,53983.0,5.0
0.0,0.0,1.0,33.779915349235345,0,0,0,0,0,33.0,99000.0,1,1,65000.0,12.0
3.0,0.0,0.0,26.45752445,1,0,0,0,0,19.0,113947.0,1,0,92487.0,8.0
0.0,2.0,2.0,33.37457063,0,0,0,1,0,29.0,76077.0,0,0,53756.0,12.0
0.0,0.0,2.0,31.48990578,0,0,0,0,0,21.0,66030.0,1,0,43781.0,17.0
0.0,0.0,0.0,39.65633406,1,0,0,0,0,34.0,183208.0,1,0,150939.0,1.0
0.0,0.0,6.0,34.26822801,0,0,0,0,1,16.0,73328.0,1,0,37636.0,12.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,27.0,114750.0,1,1,89200.0,11.0
0.0,0.0,3.0,41.52349741,1,0,0,0,0,19.0,89453.0,1,0,73466.0,4.0
3.0,0.0,1.0,36.72874424,1,0,0,1,0,24.0,70095.0,0,0,53951.0,28.0
2.0,0.0,0.0,28.11181383,0,0,0,1,1,22.0,75044.0,0,0,58327.0,2.0
0.0,0.0,2.0,31.12039863,1,0,0,0,0,24.0,57280.0,1,0,30758.0,13.0
0.0,3.0,1.0,33.779915349235345,0,0,0,0,0,30.0,94900.0,1,1,73000.0,9.0
4.0,0.2545696877380046,1.0,38.29830913,0,0,0,0,1,11.0,64576.0,1,0,58185.0,6.0
0.0,0.0,0.0,40.19063608,0,0,0,0,0,25.0,147792.0,1,1,93937.0,23.0
0.0,0.0,1.0,28.08685484,0,0,0,0,1,16.0,63958.0,1,0,54984.0,4.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,1,0,0,1,0,12.0,35250.0,0,0,73760.81719955898,8.922268135904508
0.0,0.0,1.0,42.79163252,0,0,0,0,0,34.0,70982.0,1,1,63671.0,0.0
0.0,0.0,1.0,33.77330326,0,0,0,1,0,20.0,100654.0,0,1,84191.0,0.0
0.0,0.0,1.0,37.27313999,0,0,0,0,0,21.0,125057.0,1,0,82904.0,8.0
0.0,0.0,10.0,36.87623453,0,0,0,0,1,24.0,90558.0,1,0,78503.0,19.0
7.0,1.0,2.0,33.779915349235345,0,0,1,1,0,24.0,245000.0,0,0,167000.0,22.0
0.0,0.0,2.0,43.43633435,1,0,0,0,0,18.0,87086.0,1,0,69861.0,7.0
0.0,0.0,0.0,16.54506284,0,0,0,1,0,19.0,71331.0,0,0,7382.0,8.922268135904508
0.0,0.0,0.0,28.99431237,0,0,0,0,0,17.0,169369.0,1,1,121625.0,15.0
0.0,1.0,0.0,53.84821989,0,0,0,0,1,23.0,82690.0,1,0,64248.0,0.0
0.0,0.0,1.0,39.10372517,1,0,0,0,0,4.0,89458.0,1,0,67631.0,4.0
0.0,0.0,1.0,39.79911228,0,0,0,0,0,21.0,106014.0,1,1,76981.0,0.0
0.0,0.0,1.0,33.779915349235345,1,0,0,1,0,36.0,76353.0,0,0,56636.0,15.0
0.0,0.0,2.0,32.17503606,1,0,0,0,0,26.0,81012.0,1,0,71425.0,2.0
0.0,0.0,0.0,36.66927861,0,0,0,0,1,23.0,93435.0,0,0,68739.0,3.0
0.0,0.0,0.0,27.13398944,0,0,0,0,1,9.0,78121.0,1,0,44479.0,1.0
5.0,2.0,1.0,33.779915349235345,1,0,0,1,0,16.0,101776.04874145007,0,0,13600.0,14.0
0.0,0.0,2.0,34.40894842,1,0,0,1,0,13.0,53907.0,0,0,73760.81719955898,10.0
0.0,0.0,2.0,40.56186054,1,0,0,1,0,19.0,68389.0,0,0,64255.0,4.0
0.0,0.0,0.0,38.20866784,1,0,0,0,0,31.0,52710.0,1,0,35019.0,12.0
0.0,0.0,0.0,32.88687523,0,0,0,1,0,16.0,102671.0,0,1,72152.0,7.0
1.0,0.2545696877380046,7.0,38.35512561,1,0,0,0,0,28.0,44901.0,1,0,27787.0,8.0
0.0,0.0,1.0,23.04094471,1,0,0,0,0,10.0,47622.0,1,0,22763.0,23.0
1.0,0.0,0.0,23.7736104,0,0,0,0,0,9.0,113161.0,1,1,53643.0,5.0
0.0,0.0,2.0,34.87185516,1,0,0,0,0,31.0,68308.0,1,0,43427.0,25.0
0.0,0.0,1.0,26.33161906,0,0,0,0,0,14.0,73560.0,1,0,55539.0,4.0
0.0,0.0,3.0,37.71410706,1,0,0,0,0,15.0,112683.0,1,0,94727.0,11.0
0.0,0.0,0.0,40.32604931,1,0,0,0,0,13.0,55027.0,1,0,37056.0,8.922268135904508
0.0,0.0,0.0,36.19837544,0,0,0,1,0,11.0,100824.0,0,1,66329.0,9.0
0.0,0.0,1.0,38.88482776,0,0,0,0,0,24.0,73197.0,1,1,62442.0,8.0
3.0,7.0,10.0,32.36849777,0,0,0,0,1,41.0,206368.0,1,0,23466.0,9.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,1,0,0,0,0,24.0,71000.0,1,0,34000.0,10.0
1.0,0.0,0.0,33.779915349235345,1,0,0,0,0,19.0,54212.0,1,0,73760.81719955898,8.922268135904508
1.0,0.0,0.0,37.19944569,1,0,0,1,0,31.0,98550.0,0,0,73881.0,0.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,23.0,88683.0,1,0,55820.0,0.5
2.0,0.0,0.0,34.70233074,0,0,0,1,0,12.0,157399.0,0,1,133847.0,17.0
0.0,0.0,0.0,28.52255337,0,1,0,0,0,35.0,85634.0,1,0,67180.0,5.0
6.0,0.0,2.0,33.779915349235345,1,0,0,0,0,33.0,85000.0,1,0,63800.0,2.0
5.0,1.0,4.0,33.779915349235345,1,0,0,0,0,42.0,56000.0,1,0,44800.0,0.0
0.0,0.0,2.0,28.24306257,1,0,0,1,0,14.0,33888.0,0,0,73760.81719955898,24.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,12.0,68000.0,1,0,42683.0,3.0
2.0,1.0,0.0,33.779915349235345,1,0,0,0,0,23.0,60000.0,1,0,42000.0,4.0
1.0,0.0,3.0,39.04935922,0,0,0,0,0,12.0,65328.0,1,0,48769.0,4.0
0.0,0.0,1.0,38.75029966,0,0,0,0,0,20.0,101745.0,1,1,75491.0,0.0
1.0,0.0,2.0,33.779915349235345,0,0,0,0,0,16.0,37245.0,1,1,20200.0,21.0
0.0,0.0,0.0,24.45832061,1,0,0,0,0,16.0,113251.0,1,0,91502.0,18.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,34.17405555,0,0,0,1,0,21.29609620076682,34704.0,0,0,73760.81719955898,8.922268135904508
0.0,0.0,0.0,41.67399636,1,0,0,1,0,15.0,84630.0,0,0,67794.0,4.0
2.0,0.0,1.0,33.779915349235345,0,0,0,0,0,22.0,60500.0,1,0,35975.0,13.0
0.0,0.0,0.0,33.62658567,0,0,0,1,0,16.0,96588.0,0,1,71399.0,7.0
0.0,2.0,1.0,35.02088579,0,0,0,1,0,29.0,79893.0,0,0,53354.0,10.0
1.0,2.0,7.0,2.83029717,0,0,0,0,1,16.0,128923.0,1,0,89146.0,7.0
2.0,0.0,0.0,33.12648397,0,0,0,1,1,10.0,48502.0,0,0,37368.0,9.0
0.0,0.0,1.0,30.84350527,0,0,0,1,1,24.0,126348.0,0,0,92724.0,11.0
0.0,0.0,0.0,33.779915349235345,0,1,0,0,0,35.0,77870.0,1,0,59764.0,7.0
0.0,0.0,0.0,42.81224294,1,0,0,0,0,14.0,57132.0,1,0,44944.0,8.922268135904508
0.0,0.0,0.0,38.8656552,1,0,0,0,0,10.0,134867.0,1,0,23921.0,9.0
1.0,0.0,1.1860550458715597,33.779915349235345,1,0,0,0,0,17.0,38000.0,1,0,19500.0,8.922268135904508
0.0,0.0,2.0,33.779915349235345,0,0,0,0,0,25.0,97000.0,1,0,48000.0,3.0
0.0,0.0,2.0,33.779915349235345,0,0,0,1,1,23.0,79000.0,0,0,54867.0,1.0
2.0,0.0,1.0,38.5882224,0,0,1,0,0,17.0,131510.0,1,0,62582.0,2.0
0.0,0.0,10.0,36.33936235,0,0,0,0,1,23.0,88693.0,1,0,79185.0,19.0
0.0,0.0,3.0,29.31671006,0,0,0,1,0,31.0,123580.0,0,1,106417.0,9.0
0.0,0.0,0.0,35.11318533,1,0,0,0,0,9.0,76050.0,1,0,57112.0,1.0
1.0,0.0,1.0,33.779915349235345,0,0,0,0,1,18.0,109600.0,1,0,57800.0,4.0
0.0,0.0,3.0,41.05898907,1,0,0,0,0,18.0,94613.0,1,0,77067.0,5.0
2.0,1.0,1.0,37.13442194,1,0,0,1,0,23.0,67899.0,0,0,58539.0,29.0
0.0,0.0,1.1860550458715597,19.79942792,0,0,1,1,0,7.0,205346.0,0,0,79379.0,14.0
0.0,0.0,2.0,37.98968921,0,0,0,0,0,33.0,256977.0,1,1,176922.0,6.0
2.0,0.0,0.0,29.20040034,0,0,0,1,1,22.0,76718.0,0,0,62989.0,3.0
0.0,0.0,1.0,43.87561082,1,0,0,0,0,27.0,66403.0,1,0,44992.0,8.0
0.0,0.0,1.0,33.779915349235345,1,0,0,0,0,18.0,54000.0,1,0,31000.0,16.0
0.0,0.0,1.1860550458715597,30.20398928,1,0,0,0,0,12.0,49842.0,1,0,21549.0,25.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,0.0,184000.0,1,0,137900.0,10.0
1.0,0.0,0.0,29.88475774,1,0,0,1,0,23.0,92706.0,0,0,11059.0,13.0
0.0,0.0,1.0,36.79501396,0,0,0,0,0,23.0,122520.0,1,0,84933.0,10.0
3.0,1.0,3.0,37.42893752,0,0,0,0,0,30.0,84973.0,1,0,67941.0,6.0
0.0,1.0,0.0,31.08912029,0,0,0,1,0,21.0,101776.04874145007,0,0,92249.0,2.0
0.0,0.0,1.0,33.779915349235345,1,0,0,1,0,3.0,48000.0,0,0,34900.0,3.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,37.10471224,1,0,0,0,0,21.29609620076682,35792.0,1,0,25061.0,3.0
0.0,0.0,3.0,35.90146304,1,0,0,0,0,11.0,80837.0,1,0,59316.0,1.0
0.4494423791821561,0.2545696877380046,1.0,34.1663452,1,0,0,0,0,9.0,27779.0,1,0,73760.81719955898,12.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,31.87626204,1,0,0,0,0,23.0,78220.0,1,0,41877.0,8.0
0.0,0.0,0.0,20.20351771,0,0,0,1,0,20.0,59714.0,0,0,54161.0,20.0
4.0,0.0,0.0,33.779915349235345,0,0,0,0,0,23.0,101776.04874145007,1,1,79714.0,1.0
0.0,0.0,1.0,18.50780264,0,0,0,0,0,18.0,22971.0,1,1,73760.81719955898,5.0
0.0,0.0,0.0,27.15706127,0,0,0,0,0,20.0,134567.0,1,1,95060.0,8.922268135904508
0.0,0.0,0.0,42.66665957,1,0,0,0,0,40.0,144201.0,1,0,106960.0,15.0
1.0,0.0,1.0,20.73703901,0,0,0,1,0,24.0,97780.0,0,1,61303.0,17.0
3.0,0.0,1.0,33.779915349235345,1,0,0,1,0,10.0,98900.0,0,0,49000.0,0.1
0.0,0.0,0.0,42.07164538,1,0,0,1,0,23.0,854112.0,0,0,73760.81719955898,16.0
0.0,0.0,0.0,45.00681809,0,0,0,1,1,17.0,181863.0,0,0,135912.0,7.0
0.0,0.0,0.0,22.61418191,0,0,0,1,0,24.0,96831.0,0,1,64809.0,17.0
0.0,0.0,0.0,27.64001806,0,0,1,1,0,27.0,169461.0,0,0,22236.0,7.0
2.0,0.0,0.0,34.5971919,0,0,0,0,0,22.0,85557.0,1,0,54071.0,0.0
1.0,0.2545696877380046,0.0,28.97773866,0,0,0,0,0,32.0,143915.0,1,1,114329.0,15.0
0.0,0.0,1.0,39.21193749,0,0,0,0,0,19.0,187551.0,1,1,134560.0,1.0
0.0,0.2545696877380046,1.0,37.91727288,1,0,0,0,0,29.0,74279.0,1,0,45963.0,20.0
1.0,0.0,0.0,33.779915349235345,0,0,1,0,0,19.0,123500.0,1,0,109000.0,6.0
1.0,0.0,0.0,39.39704272,0,0,0,0,0,36.0,185057.0,1,1,142346.0,9.0
0.0,0.0,0.0,34.19175206,0,0,0,1,0,55.0,179521.0,0,0,151991.0,6.0
0.0,0.0,0.0,42.35812804,0,0,0,0,1,13.0,143788.0,1,0,94295.0,23.0
0.0,0.0,1.0,38.98355812,0,0,0,0,0,23.0,126560.0,1,0,76055.0,0.0
0.4494423791821561,1.0,1.0,33.779915349235345,0,0,0,0,1,27.0,116000.0,1,0,92900.0,10.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,32.87512565,0,0,0,0,1,39.0,186118.0,1,0,137174.0,1.0
0.0,0.0,1.0,44.47109904,0,0,0,0,0,25.0,297444.0,1,1,220757.0,30.0
0.0,0.0,0.0,43.51994271,0,0,0,1,0,11.0,148769.0,0,0,69786.0,10.0
0.0,0.0,0.0,22.71865262,1,0,0,0,0,8.0,61844.0,1,0,73760.81719955898,26.0
3.0,0.0,1.0,21.13798157,0,0,0,0,0,30.0,70157.0,1,1,53476.0,7.0
0.0,0.0,1.0,22.32314261,0,0,0,0,0,20.0,84627.0,1,0,71564.0,5.0
0.0,0.0,0.0,21.57338522,0,0,0,0,0,19.0,91244.0,1,1,65444.0,8.0
0.0,0.0,3.0,33.779915349235345,0,0,0,1,0,33.0,109800.0,0,1,97000.0,5.0
0.0,1.0,6.0,33.779915349235345,0,0,0,0,1,35.0,75000.0,1,0,54218.0,5.0
0.0,0.0,1.0,37.6335491,0,0,0,0,0,17.0,135146.0,1,0,113890.0,16.0
4.0,0.0,5.0,33.779915349235345,0,0,0,0,0,35.0,127000.0,1,1,86600.0,6.5
1.0,0.2545696877380046,1.1860550458715597,33.779915349235345,0,0,0,0,0,16.0,55085.0,1,0,44000.0,6.0
0.0,0.0,0.0,27.38411651,0,0,0,0,1,21.0,183630.0,1,0,144692.0,11.0
0.0,1.0,0.0,29.51628985,1,0,0,0,0,21.0,65311.0,1,0,48437.0,0.0
0.0,0.0,3.0,31.37926884,1,0,0,0,0,10.0,87682.0,1,0,70703.0,10.0
0.0,0.0,0.0,28.44799241,0,0,0,0,0,18.0,130341.0,1,1,86076.0,12.0
0.0,0.0,0.0,41.42995887,0,0,0,0,0,12.0,122178.0,1,0,88304.0,10.0
0.0,0.0,0.0,42.09417911,1,0,0,0,0,14.0,43218.0,1,0,16363.0,29.0
0.0,0.0,0.0,18.25148086,0,0,0,0,0,15.0,56465.0,1,1,12830.0,3.0
0.0,0.0,1.0,39.92258688,1,0,0,0,0,31.0,69373.0,1,0,18760.0,19.0
0.0,0.0,0.0,25.67302186,1,0,0,0,0,16.0,117626.0,1,0,91784.0,21.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,42.77564391,0,0,0,0,1,23.0,68673.0,1,0,51108.0,6.0
0.0,0.0,0.0,38.58192387,0,0,0,0,1,24.0,150849.0,1,0,114417.0,5.0
0.0,0.0,0.0,34.47945476,0,0,0,0,0,25.0,127384.0,1,0,103960.0,2.0
0.0,0.0,7.0,33.779915349235345,0,0,0,0,0,29.0,148000.0,1,1,122000.0,0.7
0.0,0.0,0.0,33.779915349235345,1,0,0,0,0,20.0,72000.0,1,0,52814.0,12.0
0.0,0.0,1.0,40.44237823,1,0,0,0,0,19.0,23636.0,1,0,4641.0,8.922268135904508
4.0,0.0,0.0,35.52622751,0,0,0,0,0,46.0,100316.0,1,0,52109.0,0.0
0.0,0.0,1.0,72.67043331,1,0,0,1,0,13.0,39527.0,0,0,40564.0,0.0
0.0,0.0,1.0,38.02752168,0,0,0,0,1,16.0,66085.0,1,0,42876.0,26.0
0.0,0.0,1.0,40.65624858,1,0,0,0,0,24.0,127306.0,1,0,85174.0,1.0
0.0,0.0,0.0,36.25696875,1,0,0,0,0,6.0,58827.0,1,0,13542.0,0.0
0.0,7.0,3.0,33.779915349235345,0,0,0,0,0,26.0,58000.0,0,1,40000.0,4.0
1.0,0.2545696877380046,3.0,42.31951831,0,0,0,0,0,25.0,182585.0,1,1,159591.0,7.0
0.0,0.0,0.0,34.89273362,0,0,0,1,0,16.0,153751.0,0,1,100144.0,4.0
0.0,0.0,2.0,27.76943894,0,0,0,0,0,14.0,75946.0,1,0,58572.0,5.0
0.0,3.0,1.0,33.779915349235345,1,0,0,0,0,21.0,93400.0,1,0,71582.0,6.0
1.0,1.0,0.0,39.00314063,0,0,0,0,1,24.0,87931.0,1,0,73752.0,21.0
0.0,0.0,0.0,36.03276029,0,0,0,1,0,14.0,99295.0,0,0,62949.0,15.0
0.0,0.0,0.0,18.36954053,0,0,0,1,0,19.0,66379.0,0,0,53793.0,22.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,36.90541431,1,0,0,0,0,21.29609620076682,40116.0,1,0,21235.0,3.0
0.0,0.0,0.0,33.779915349235345,0,0,0,1,0,18.0,63400.0,0,0,42000.0,3.5
0.0,0.0,1.0,32.01179994,1,0,0,0,0,16.0,196968.0,1,0,153084.0,6.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,22.392611600000002,0,0,0,0,0,21.29609620076682,76207.0,0,0,73760.81719955898,8.922268135904508
0.0,0.0,2.0,35.24889763,0,0,0,1,0,37.0,118924.0,0,0,84580.0,31.0
0.0,0.0,2.0,33.779915349235345,0,0,0,0,0,33.0,250000.0,1,1,174900.0,5.5
0.0,0.0,0.0,35.03337113,1,0,0,1,0,33.0,66976.0,0,0,56675.0,6.0
0.0,0.0,1.0,35.58378924,0,0,0,0,0,26.0,63916.0,1,0,42862.0,5.0
0.0,0.0,0.0,27.900263899999995,1,0,0,0,0,16.0,209364.0,1,0,116357.0,4.0
0.0,0.0,0.0,37.26913108,1,0,0,0,0,22.0,59137.0,1,0,49484.0,10.0
0.0,0.0,1.0,39.11215036,0,0,0,1,0,11.0,114494.0,0,0,92395.0,24.0
0.0,0.0,0.0,37.27227131,0,0,0,0,0,35.0,183284.0,1,1,148471.0,4.0
0.0,0.0,0.0,20.342810800000002,0,0,0,0,0,37.0,172954.0,1,1,128841.0,4.0
0.0,0.0,3.0,43.90230255,1,0,0,0,0,15.0,87645.0,1,0,63351.0,1.0
0.0,0.0,0.0,33.779915349235345,1,0,0,1,0,14.0,58600.0,0,0,36900.0,26.0
1.0,0.0,0.0,16.62648898,0,0,0,0,0,29.0,282839.0,1,1,224572.0,7.0
0.0,0.0,0.0,31.25482163,0,0,0,1,0,16.0,95154.0,0,1,69174.0,6.0
0.0,0.0,0.0,23.66245669,1,0,0,0,0,18.0,207035.0,1,0,109184.0,23.0
0.0,1.0,1.0,28.50559056,0,0,0,0,0,9.0,62674.0,1,0,39679.0,5.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,21.0,93400.0,1,0,65700.0,10.0
0.0,0.0,0.0,32.77014793,0,0,0,0,1,26.0,165176.0,1,0,113034.0,15.0
0.0,0.0,1.0,39.27188478,0,0,0,0,0,12.0,89976.0,1,1,75392.0,9.0
0.0,0.0,2.0,36.05643747,0,0,0,0,1,26.0,136877.0,1,0,94727.0,15.0
0.0,1.0,1.0,33.779915349235345,0,0,0,0,1,6.0,101776.04874145007,1,0,26976.0,8.3
0.0,0.0,1.0,35.513658500000005,1,0,0,0,0,16.0,125950.0,1,0,81617.0,9.0
0.0,0.0,2.0,33.779915349235345,0,0,0,0,0,24.0,70000.0,1,1,60000.0,9.0
