isdefault,loanrequestamount,mortgageamountdue,currentpropertyvalue,yearsatpresentjob,derogatoryreportscount,delinquentcreditlinescount,oldestcreditlinemonthcount,recentcreditinquirycount,creditlinecount,debttoincomeratio,applyloanreason_DebtCon,applyloanreason_HomeImp,occupation_Mgr,occupation_Office,occupation_Other,occupation_ProfExe,occupation_Sales,occupation_Self
0,18600,48711.0,69611.0,2.0,0.0,0.0,130.2531337,0.0,17.0,33.69118802,0,1,0,1,0,0,0,0
1,18600,64248.0,82690.0,0.0,1.0,0.0,89.18900547,0.0,23.0,53.84821989,1,0,1,0,0,0,0,0
0,18600,49385.0,70220.0,6.0,0.0,0.0,229.474919,2.0,32.0,30.73139653,1,0,0,0,0,1,0,0
0,18600,57300.0,8000.0,6.0,0.2545696877380046,0.4494423791821561,68.0,1.0,17.0,33.779915349235345,1,0,0,0,1,0,0,0
0,18600,132785.0,155644.0,8.922268135904508,0.0,0.0,225.7275062,0.0,20.0,37.32857399,1,0,1,0,0,0,0,0
0,18600,43438.0,69441.0,1.0,0.0,0.0,229.2744494,0.0,11.0,35.80007142,1,0,0,1,0,0,0,0
0,18600,73760.81719955898,95085.0,8.922268135904508,0.0,0.0,175.7879949,1.0,10.0,32.25091533,0,0,0,0,1,0,0,0
0,18600,73760.81719955898,20700.0,6.0,0.0,0.0,104.5333333,1.0,19.0,33.779915349235345,1,0,0,0,0,1,0,0
0,18600,80970.0,101244.0,0.0,0.0,0.0,272.882599,2.0,20.0,39.80899322,1,0,0,0,0,1,0,0
0,18600,15243.0,172611.0,25.0,0.0,0.0,73.44153854,2.0,21.0,29.0958828,0,1,1,0,0,0,0,0
1,18600,51936.0,75278.0,3.0,0.0,0.0,199.80175419999998,0.0,21.0,36.99564584,1,0,0,0,0,1,0,0
0,18600,96476.0,119780.0,0.0,0.2545696877380046,2.0,264.1531247,0.0,29.0,40.80574336,1,0,0,1,0,0,0,0
0,18700,37883.0,64763.0,25.0,0.0,0.0,236.99683650000003,0.0,13.0,23.62120308,0,1,0,0,1,0,0,0
0,18700,58498.0,90135.0,30.0,0.0,0.0,199.10927230000001,0.0,21.0,33.18223949,1,0,0,1,0,0,0,0
0,18700,65458.0,84639.0,0.0,1.0,2.0,97.14654403,2.0,25.0,33.69068789999999,1,0,0,0,1,0,0,0
1,18700,39441.0,71345.0,11.0,0.0,4.0,132.8367575,0.0,13.0,27.69164816,1,0,0,0,1,0,0,0
0,18700,69954.0,104510.0,10.0,0.0,0.0,211.24331119999997,2.0,13.0,33.54985877,1,0,0,1,0,0,0,0
0,18700,11886.0,63762.0,0.0,0.0,0.0,315.26049950000004,0.0,5.0,39.67583359,1,0,0,0,0,0,1,0
0,18700,47903.0,63933.0,3.0,0.0,0.0,120.4180419,1.0,17.0,32.97759665,0,1,0,1,0,0,0,0
0,18700,136790.0,178135.0,12.0,0.0,0.0,246.95441969999996,0.0,21.0,30.11861356,1,0,1,0,0,0,0,0
0,18700,99003.0,162566.0,8.922268135904508,1.0,0.4494423791821561,252.2637988,1.1860550458715597,23.0,39.20903917,0,0,0,0,1,0,0,0
0,18700,63990.0,94035.0,9.0,0.0,0.0,179.7662751900468,0.0,14.0,25.78335659,0,0,0,0,0,1,0,0
0,18700,110292.0,132953.0,7.0,0.0,0.0,105.42488759999999,0.0,14.0,30.55275232,1,0,0,0,0,1,0,0
0,18700,50354.0,79011.0,1.0,0.2545696877380046,1.0,290.8270296,1.0,10.0,35.13903436,1,0,0,0,1,0,0,0
0,18700,68196.0,89641.0,0.0,2.0,1.0,112.9760412,1.0,26.0,34.41462163,1,0,0,0,1,0,0,0
0,18700,93210.0,109980.0,7.0,0.0,0.0,145.48592649999998,2.0,20.0,22.49623552,1,0,0,0,0,1,0,0
1,18700,70562.0,91223.0,27.0,0.0,2.0,112.71036809999998,4.0,35.0,64.2724769,1,0,0,0,1,0,0,0
0,18700,66197.0,83151.0,12.0,0.0,2.0,157.94598180000003,0.0,14.0,29.3494858,0,1,0,0,0,1,0,0
0,18700,66891.0,94454.0,0.0,0.0,0.0,160.711282,3.0,20.0,32.78419351,1,0,0,1,0,0,0,0
1,18700,66003.0,82410.0,0.0,1.0,0.0,85.77380757,1.0,23.0,51.517385299999994,1,0,1,0,0,0,0,0
0,18700,45365.0,71853.0,7.0,0.0,0.0,98.45648444,3.0,15.0,41.38874759,1,0,0,0,1,0,0,0
0,18700,59929.0,89526.0,0.0,0.0,0.0,64.45472528,0.0,22.0,35.08734865,1,0,0,1,0,0,0,0
0,18700,87958.0,114696.0,20.0,0.0,0.0,301.91229489999995,0.0,17.0,24.41521969,1,0,0,0,1,0,0,0
0,18700,118208.0,130216.0,14.0,0.0,0.0,190.9573245,0.0,17.0,40.74823463,1,0,0,0,0,0,0,0
0,18700,39821.0,60672.0,26.0,0.0,0.0,243.868763,0.0,14.0,23.35928056,0,1,0,0,1,0,0,0
0,18800,110098.0,120662.0,0.0,0.0,0.0,122.1698211,1.0,21.0,39.32231541,1,0,0,0,1,0,0,0
0,18800,77025.0,103322.0,8.0,0.0,0.0,87.13372209999999,0.0,15.0,33.40589684,0,1,0,0,0,1,0,0
0,18800,70102.0,99841.0,10.0,0.0,0.0,68.16857287,0.0,16.0,32.85379436,0,1,0,0,0,1,0,0
1,18800,67666.0,167619.0,14.0,0.0,0.0,135.9518082,1.0,11.0,47.59052865,0,1,0,0,0,1,0,0
0,18800,166737.0,199303.0,9.0,0.0,0.0,270.8826875,1.0,38.0,25.53212879,1,0,0,0,0,1,0,0
1,18800,73396.0,137076.0,18.0,0.0,1.0,163.59204519999997,4.0,20.0,40.37537241,1,0,0,1,0,0,0,0
0,18800,96272.0,163250.0,2.0,0.0,0.0,204.49258590000002,1.0,19.0,37.86835539,1,0,1,0,0,0,0,0
0,18800,98582.0,122597.0,1.0,0.0,0.0,307.5247903,1.0,20.0,39.39416893,0,1,1,0,0,0,0,0
0,18800,7739.0,65181.0,0.0,0.0,0.0,315.2308975,0.0,6.0,37.98355778,1,0,0,0,0,0,1,0
0,18800,66562.0,90325.0,0.0,1.0,1.0,112.9032622,2.0,25.0,33.16227148,1,0,0,0,1,0,0,0
1,18800,63836.0,87000.0,8.0,2.0,1.0,110.56666670000001,2.0,33.0,33.779915349235345,1,0,0,0,1,0,0,0
0,18800,102120.0,165302.0,8.922268135904508,0.0,0.4494423791821561,274.11292610000004,1.1860550458715597,24.0,40.10502984,0,0,0,0,1,0,0,0
0,18800,91731.0,125902.0,24.0,0.0,0.0,276.72742489999996,2.0,16.0,32.29430401,1,0,0,1,0,0,0,0
0,18800,22782.0,60590.0,8.0,0.0,0.0,198.8763955,0.0,13.0,30.32992999,0,1,0,0,0,1,0,0
0,18800,88828.0,116683.0,6.0,0.0,0.0,141.841398,1.0,20.0,21.67927834,1,0,0,0,0,1,0,0
0,18900,127269.0,203737.0,14.0,0.0,0.0,206.2000368,0.0,21.0,36.27285836,0,1,0,0,0,1,0,0
0,18900,73760.81719955898,49442.0,2.0,0.0,0.0,76.571848,1.0,9.0,38.875986700000006,1,0,0,1,0,0,0,0
0,18900,87081.0,115165.0,13.0,0.0,0.0,120.46218619999999,1.0,8.0,34.40037656,1,0,0,0,1,0,0,0
0,18900,83474.0,104133.0,4.0,0.0,0.0,109.98878490000001,1.0,24.0,38.86401954,0,1,0,0,0,1,0,0
0,18900,34583.0,59247.0,15.0,0.0,0.0,89.34062711,0.0,17.0,39.99018836,1,0,0,0,1,0,0,0
0,18900,91784.0,117626.0,21.0,0.0,0.0,280.1234728,0.0,16.0,25.67302186,1,0,0,0,1,0,0,0
0,18900,87657.0,117577.0,9.0,0.0,0.0,142.466495,2.0,19.0,39.96618165,1,0,0,0,0,1,0,0
0,18900,154563.0,198790.0,7.0,0.0,0.0,179.7662751900468,1.0,15.0,29.47261446,1,0,0,0,1,0,0,0
1,18900,51075.0,78045.0,2.0,1.0,5.0,74.09119603,1.0,15.0,42.1982822,1,0,0,1,0,0,0,0
0,18900,39727.0,68477.0,11.0,0.0,2.0,134.2798423,0.0,22.0,40.42119971,1,0,0,1,0,0,0,0
1,18900,17800.0,40798.0,6.0,2.0,0.0,167.4666667,2.0,16.0,33.779915349235345,1,0,0,1,0,0,0,0
0,18900,68315.0,98175.0,14.0,0.0,0.0,161.33333330000002,0.0,28.0,33.779915349235345,0,1,1,0,0,0,0,0
0,18900,127559.0,154545.0,8.922268135904508,0.0,0.0,216.66951540000002,0.0,18.0,36.9158782,1,0,1,0,0,0,0,0
0,18900,55238.0,112776.0,16.0,0.0,0.0,251.54939240000002,0.0,19.0,25.7694999,1,0,0,0,0,1,0,0
0,18900,123206.0,205608.0,4.0,0.0,0.0,201.3023718,0.0,17.0,27.52750202,1,0,0,0,1,0,0,0
1,18900,73760.81719955898,75252.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,42.91960497,1,0,0,0,0,0,0,0
0,18900,100416.0,161147.0,1.0,0.0,0.0,216.0970496,1.0,18.0,38.46049988,1,0,1,0,0,0,0,0
0,18900,44605.0,65489.0,15.0,0.0,0.0,189.0084559,0.0,23.0,38.57108327,1,0,0,0,0,1,0,0
0,18900,69325.0,102438.0,8.922268135904508,2.0,1.0,222.65227489999998,2.0,13.0,43.52409779999999,1,0,0,0,1,0,0,0
1,18900,61429.0,84990.0,8.0,3.0,1.0,166.17939919999998,2.0,64.0,40.43670481,1,0,0,0,0,1,0,0
0,18900,101289.0,127485.0,0.0,0.0,0.0,319.2508159,0.0,19.0,42.72323221,0,1,1,0,0,0,0,0
0,18900,52640.0,113391.0,16.0,0.0,0.0,257.5237966,0.0,19.0,27.79232371,1,0,0,0,0,1,0,0
0,18900,103130.0,120119.0,7.0,0.0,0.0,292.75174269999997,1.0,19.0,30.68168891,1,0,0,0,1,0,0,0
0,18900,64290.0,87837.0,2.0,0.0,0.0,309.00545800000003,3.0,15.0,42.16835848,1,0,0,0,1,0,0,0
0,18900,82537.0,117610.0,16.0,0.0,0.0,233.84853470000002,5.0,30.0,39.06489297,1,0,1,0,0,0,0,0
0,19000,52157.0,157459.0,19.0,0.0,0.0,248.7235332,0.0,28.0,21.92019846,1,0,0,0,0,1,0,0
0,19000,62356.0,92299.0,0.0,0.0,0.0,60.29414318,0.0,23.0,34.816959499999996,1,0,0,1,0,0,0,0
0,19000,7524.0,28639.0,8.922268135904508,0.0,0.0,60.32825275,1.0,18.0,42.35846148,1,0,0,0,1,0,0,0
0,19000,43479.0,78631.0,1.0,0.2545696877380046,1.0,301.4036915,1.0,10.0,38.25309688,1,0,0,0,1,0,0,0
0,19000,172108.0,195892.0,10.0,0.0,0.0,276.76334060000005,0.0,38.0,24.4756899,1,0,0,0,0,1,0,0
0,19000,130291.0,168187.0,3.0,0.0,0.0,140.6893429,0.0,20.0,24.78815021,1,0,0,1,0,0,0,0
0,19000,167104.0,200184.0,9.0,0.0,0.0,256.6483436,0.0,38.0,23.66867849,1,0,0,0,0,1,0,0
0,19000,22236.0,169461.0,7.0,0.0,0.0,296.0801937,0.0,27.0,27.64001806,0,1,0,0,0,0,0,1
0,19000,75673.0,100335.0,8.0,0.0,0.0,93.15954491,0.0,16.0,33.51848053,0,1,0,0,0,1,0,0
0,19000,107199.0,132723.0,7.0,0.0,0.0,91.37193169,0.0,13.0,31.44261162,1,0,0,0,0,1,0,0
0,19000,57429.0,86250.0,5.0,0.2545696877380046,0.4494423791821561,175.5,1.1860550458715597,16.0,33.779915349235345,1,0,0,1,0,0,0,0
0,19000,47400.0,80000.0,12.0,0.0,0.0,95.36666667,1.0,10.0,33.779915349235345,1,0,0,0,1,0,0,0
0,19000,43074.0,75700.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,33.779915349235345,0,0,0,0,0,0,0,0
0,19000,122000.0,158000.0,2.0,0.2545696877380046,1.0,374.03333330000004,1.1860550458715597,52.0,33.779915349235345,1,0,0,1,0,0,0,0
0,19000,145800.0,190300.0,13.0,0.2545696877380046,0.4494423791821561,109.66666670000001,1.0,24.0,33.779915349235345,1,0,0,0,0,1,0,0
1,19000,42000.0,64000.0,9.0,0.0,0.0,30.46666667,3.0,8.0,33.779915349235345,1,0,1,0,0,0,0,0
1,19000,64758.0,119780.0,19.0,0.0,4.0,349.0,0.0,20.0,33.779915349235345,1,0,0,0,0,1,0,0
1,19000,46300.0,72000.0,5.0,1.0,1.0,215.0333333,6.0,24.0,33.779915349235345,1,0,0,0,0,1,0,0
1,19000,171106.0,200000.0,9.8,3.0,0.0,153.16666669999998,0.0,26.0,33.779915349235345,1,0,0,0,1,0,0,0
1,19000,93050.0,118000.0,1.0,0.0,0.0,40.56666667,0.0,10.0,33.779915349235345,1,0,0,1,0,0,0,0
0,19000,104176.0,165086.0,8.922268135904508,0.0,0.4494423791821561,254.7424804,1.1860550458715597,24.0,39.61320557,0,0,0,0,1,0,0,0
1,19000,105200.0,130000.0,5.0,1.0,0.0,237.43333330000002,1.0,27.0,33.779915349235345,0,1,0,0,0,0,0,1
0,19000,165988.0,217000.0,13.0,0.0,0.0,214.0333333,1.0,32.0,33.779915349235345,1,0,0,1,0,0,0,0
1,19000,100670.0,122581.0,10.0,0.0,0.4494423791821561,81.25254742,0.0,27.0,41.86363105,1,0,1,0,0,0,0,0
1,19000,24658.0,47027.0,19.0,0.0,0.0,159.10522519999998,4.0,31.0,53.54819585,0,1,1,0,0,0,0,0
1,19000,15100.0,23200.0,3.2,1.0,1.0,64.9,3.0,21.0,33.779915349235345,0,1,0,0,1,0,0,0
0,19000,105729.0,172555.0,6.0,0.0,0.0,216.43903590000002,4.0,23.0,41.04674812,1,0,0,1,0,0,0,0
0,19000,42488.0,65636.0,7.0,0.0,0.0,90.67644435,3.0,14.0,42.22671648,1,0,0,0,1,0,0,0
0,19100,51994.0,66467.0,7.0,0.0,0.0,100.1818877,3.0,15.0,41.15508261,1,0,0,0,1,0,0,0
0,19100,31442.0,57151.0,16.0,0.0,0.0,100.0326359,1.0,17.0,39.90704163,1,0,0,0,1,0,0,0
0,19100,105111.0,176829.0,6.0,0.0,0.0,211.4003375,4.0,24.0,41.41312385,1,0,0,1,0,0,0,0
0,19100,46406.0,64413.0,16.0,0.0,0.0,285.7252577,0.0,22.0,30.77453617,1,0,0,0,1,0,0,0
0,19100,129111.0,197592.0,12.0,0.0,0.0,207.1551738,0.0,21.0,36.14177784,0,1,0,0,0,1,0,0
0,19100,48730.0,115967.0,15.0,0.0,0.0,264.91508430000005,0.0,19.0,25.40820478,1,0,0,0,0,1,0,0
0,19100,58453.0,76731.0,15.0,1.0,0.0,203.1410764,1.0,21.0,36.22872963,1,0,0,0,1,0,0,0
0,19100,22094.0,61820.0,5.0,0.0,0.0,201.13547769999997,0.0,13.0,28.8888762,0,1,0,0,0,1,0,0
0,19100,73217.0,93033.0,1.0,2.0,1.0,113.69456609999999,2.0,26.0,36.38416382,1,0,0,0,1,0,0,0
0,19200,68902.0,98737.0,1.0,0.0,0.0,166.8165741,4.0,19.0,33.03507598,1,0,0,1,0,0,0,0
0,19200,54483.0,81690.0,16.0,0.0,0.0,198.7025164,0.0,21.0,37.74942653,1,0,0,0,1,0,0,0
1,19200,62334.0,91300.0,8.0,0.0,1.0,92.33333333,4.0,13.0,33.779915349235345,1,0,1,0,0,0,0,0
0,19200,73339.0,95426.0,1.0,0.0,0.0,169.97974969999999,4.0,19.0,33.29929576,1,0,0,1,0,0,0,0
0,19200,101641.0,160839.0,8.922268135904508,1.0,0.4494423791821561,260.8349929,1.1860550458715597,23.0,37.12360431,0,0,0,0,1,0,0,0
0,19200,83591.0,109772.0,4.0,0.0,0.0,101.498812,1.0,25.0,37.07704153,0,1,0,0,0,1,0,0
0,19200,96401.0,115545.0,7.0,0.0,0.0,128.7145138,1.0,20.0,22.18728999,1,0,0,0,0,1,0,0
0,19200,153722.0,199812.0,13.0,0.2545696877380046,0.4494423791821561,121.9429162,0.0,24.0,29.80285908,1,0,0,0,0,1,0,0
0,19200,65206.0,13933.0,7.0,0.2545696877380046,0.4494423791821561,57.59183135,0.0,16.0,42.50243535,1,0,0,0,1,0,0,0
0,19200,62215.0,76573.0,18.0,0.0,0.0,199.8756458,1.0,21.0,36.02366277,1,0,0,0,1,0,0,0
0,19200,32417.0,97000.0,6.0,0.0,0.0,130.86666670000002,0.0,15.0,33.779915349235345,0,1,0,0,1,0,0,0
0,19200,57728.0,96552.0,0.0,0.0,0.0,80.60236311,0.0,23.0,37.50810314,1,0,0,1,0,0,0,0
0,19200,24430.0,128837.0,9.0,0.0,0.0,355.7984125,1.0,10.0,41.14774922,1,0,0,0,1,0,0,0
0,19200,31307.0,60202.0,18.0,0.0,0.0,170.5812991,1.0,20.0,35.60054495,1,0,0,0,0,1,0,0
1,19300,109000.0,135000.0,3.0,0.0,0.0,98.43333333,13.0,14.0,33.779915349235345,1,0,0,1,0,0,0,0
0,19300,83141.0,112096.0,15.0,0.0,0.0,255.78828900000002,5.0,31.0,35.514488,1,0,1,0,0,0,0,0
0,19300,84425.0,119351.0,15.0,0.0,0.0,238.6686971,4.0,31.0,38.29827816,1,0,1,0,0,0,0,0
0,19300,50554.0,76140.0,9.0,2.0,0.0,78.27662528,3.0,27.0,36.02690437,1,0,1,0,0,0,0,0
0,19300,53710.0,78082.0,5.0,0.2545696877380046,0.4494423791821561,114.1426962,0.0,7.0,36.99134349,1,0,0,0,1,0,0,0
0,19300,148542.0,195791.0,12.0,0.2545696877380046,0.4494423791821561,110.32763510000001,0.0,23.0,30.53661059,1,0,0,0,0,1,0,0
0,19300,73668.0,89061.0,0.0,2.0,1.0,113.4535612,2.0,25.0,33.49881538,1,0,0,0,1,0,0,0
0,19300,31950.0,53814.0,17.0,0.0,0.0,178.4596372,1.0,20.0,37.13471233,1,0,0,0,0,1,0,0
1,19300,27747.0,43740.0,7.0,1.0,0.0,167.65798080000002,1.0,16.0,35.08607055,1,0,0,1,0,0,0,0
0,19300,76807.0,103026.0,13.0,0.0,0.0,169.24875269999998,0.0,27.0,34.87635872,0,1,1,0,0,0,0,0
0,19300,99714.0,126965.0,0.0,0.0,1.0,301.753574,1.0,20.0,43.29094169,0,1,1,0,0,0,0,0
1,19300,152000.0,182000.0,1.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,33.779915349235345,0,1,0,0,0,0,0,1
0,19300,39926.0,101208.0,4.0,0.0,0.0,140.0516383,0.0,14.0,31.54569415,0,1,0,0,1,0,0,0
0,19300,33970.0,102792.0,6.0,0.0,0.0,145.02024530000003,0.0,14.0,31.87421747,0,1,0,0,1,0,0,0
0,19300,98769.0,121140.0,0.0,0.0,1.0,313.92451539999996,0.0,20.0,43.08554305,0,1,1,0,0,0,0,0
0,19300,146465.0,192854.0,13.0,0.2545696877380046,0.4494423791821561,110.6488068,1.0,23.0,29.97557603,1,0,0,0,0,1,0,0
0,19300,91004.0,116827.0,6.0,0.0,0.0,163.2821181,1.0,20.0,20.20603258,1,0,0,0,0,1,0,0
0,19300,51580.0,83518.0,13.0,0.0,0.0,89.525932,0.0,9.0,7.1484132129999995,1,0,0,0,1,0,0,0
1,19300,96454.0,157809.0,3.0,0.0,0.0,1168.233561,0.0,0.0,40.20613826,1,0,0,0,1,0,0,0
0,19300,72752.0,106084.0,11.0,0.0,0.0,193.7070998,1.0,13.0,30.68610563,1,0,0,1,0,0,0,0
0,19400,39928.0,106271.0,6.0,0.0,0.0,129.17827720000003,0.0,14.0,31.92215492,0,1,0,0,1,0,0,0
0,19400,45036.0,78900.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,40.02396798,0,0,0,0,0,0,0,0
0,19400,63508.0,12414.0,5.0,0.2545696877380046,0.4494423791821561,64.40760462,1.0,16.0,40.57016916,1,0,0,0,1,0,0,0
0,19400,167450.0,200902.0,9.0,0.0,0.0,264.6979824,1.0,37.0,25.63079874,1,0,0,0,0,1,0,0
0,19400,51360.0,76100.0,1.0,0.0,0.0,222.83211809999997,0.0,11.0,36.263336200000005,1,0,0,1,0,0,0,0
0,19400,39334.0,103578.0,6.0,0.0,0.0,127.53051609999999,0.0,15.0,31.36762719,0,1,0,0,1,0,0,0
0,19400,53000.0,82800.0,18.0,0.0,0.0,206.9666667,1.0,22.0,33.779915349235345,1,0,0,0,1,0,0,0
0,19400,109812.0,172705.0,5.0,0.0,0.0,204.1054149,3.0,23.0,43.33840721,1,0,0,1,0,0,0,0
0,19400,110745.0,173474.0,6.0,0.0,0.0,217.40670530000003,4.0,23.0,42.22040715,1,0,0,1,0,0,0,0
1,19400,86219.0,126904.0,0.0,0.0,0.0,179.7662751900468,0.0,0.0,34.48084978,0,1,0,0,1,0,0,0
1,19400,178000.0,219300.0,12.0,0.0,0.0,214.3666667,0.0,26.0,33.779915349235345,0,1,0,0,0,1,0,0
0,19400,52677.0,80424.0,9.0,2.0,0.0,65.84753037,2.0,28.0,34.9508231,1,0,1,0,0,0,0,0
0,19400,71515.0,100771.0,8.922268135904508,1.0,1.0,223.1710844,2.0,13.0,40.70504371,1,0,0,0,1,0,0,0
0,19500,94543.0,127718.0,11.0,0.2545696877380046,0.4494423791821561,132.40785559999998,1.1860550458715597,24.0,30.85706709,1,0,0,0,0,1,0,0
1,19500,100077.0,122352.0,3.0,0.0,0.0,58.86102746,0.0,9.0,38.12151833,1,0,0,1,0,0,0,0
0,19500,51333.0,77732.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,37.39831656,0,0,0,0,0,0,0,0
0,19500,92663.0,152627.0,3.0,0.0,0.0,106.71262790000002,0.0,16.0,35.3676568,0,1,0,0,0,1,0,0
0,19500,98718.0,122659.0,0.0,0.0,1.0,324.2570838,0.0,20.0,42.54602091,0,1,1,0,0,0,0,0
0,19500,88909.0,140092.0,13.0,0.0,0.0,163.5625044,1.0,25.0,33.00501666,1,0,1,0,0,0,0,0
0,19500,9475.0,30000.0,0.0,1.0,0.0,33.46666667,2.0,4.0,33.779915349235345,1,0,0,0,1,0,0,0
0,19500,105000.0,138375.0,12.0,0.0,2.0,219.1333333,0.0,25.0,33.779915349235345,1,0,0,1,0,0,0,0
1,19500,50000.0,89100.0,7.0,2.0,1.0,86.23333333,4.0,25.0,33.779915349235345,0,0,0,0,0,1,0,0
1,19500,47000.0,70000.0,15.0,0.0,0.0,220.16666669999998,5.0,21.0,33.779915349235345,1,0,1,0,0,0,0,0
0,19500,8861.0,170687.0,23.0,0.0,0.0,76.78849548,2.0,20.0,31.58400286,0,1,1,0,0,0,0,0
0,19500,58474.0,89240.0,6.0,0.2545696877380046,0.4494423791821561,172.8721456,1.1860550458715597,15.0,38.82378279,1,0,0,1,0,0,0,0
0,19500,52080.0,89913.0,12.0,0.0,0.0,110.76030659999999,0.0,9.0,4.337283357,1,0,0,0,1,0,0,0
0,19500,58638.0,13930.0,4.0,0.2545696877380046,0.4494423791821561,69.00502714,0.0,16.0,42.50002486,1,0,0,0,1,0,0,0
0,19500,48835.0,72566.0,9.0,0.0,0.0,191.2753966,1.0,42.0,39.61242564,1,0,0,0,0,1,0,0
0,19500,10506.0,70945.0,8.922268135904508,0.0,0.0,247.7919915,0.0,22.0,39.75560513,1,0,0,1,0,0,0,0
0,19500,100446.0,121516.0,0.0,0.0,0.0,306.11110410000003,1.0,20.0,43.02182338,0,1,1,0,0,0,0,0
0,19600,64000.0,90000.0,9.0,0.0,0.0,195.8,2.0,19.0,33.779915349235345,1,0,1,0,0,0,0,0
1,19600,117646.0,149975.0,4.0,0.0,0.0,114.2136149,1.0,12.0,31.22280265,1,0,0,0,1,0,0,0
1,19600,94419.0,123705.0,19.0,0.2545696877380046,2.0,92.7393804,0.0,22.0,84.37903408,1,0,0,0,0,0,0,1
0,19600,55169.0,86203.0,18.0,0.0,0.0,223.6033292,1.0,22.0,33.75527279999999,1,0,0,0,1,0,0,0
1,19600,109500.0,136000.0,12.0,2.0,0.0,183.9666667,3.0,32.0,33.779915349235345,1,0,0,0,0,1,0,0
0,19600,33284.0,61824.0,14.0,0.0,0.0,119.4730729,1.0,17.0,37.78452367,1,0,0,0,1,0,0,0
0,19600,53662.0,80055.0,6.0,0.2545696877380046,0.4494423791821561,99.08554237,0.0,8.0,37.51829781,1,0,0,0,1,0,0,0
0,19600,49984.0,84519.0,12.0,0.0,0.0,92.81133323,0.0,10.0,7.614065422,1,0,0,0,1,0,0,0
0,19600,85984.0,112721.0,18.0,0.0,0.0,239.1377941,4.0,31.0,36.03118029,1,0,1,0,0,0,0,0
0,19600,128876.0,162994.0,2.0,0.2545696877380046,1.0,382.312217,1.1860550458715597,52.0,36.06796344,1,0,0,1,0,0,0,0
0,19700,33529.0,61209.0,17.0,0.0,0.0,112.1587412,0.0,18.0,40.72529612,1,0,0,0,1,0,0,0
0,19700,49793.0,113200.0,16.0,0.0,0.0,251.10419790000003,0.0,19.0,25.03374576,1,0,0,0,0,1,0,0
1,19700,62351.0,84624.0,0.0,1.0,0.0,88.12651678,1.0,22.0,54.24133474,1,0,1,0,0,0,0,0
0,19700,93040.0,113362.0,6.0,0.0,0.0,135.81385690000002,3.0,21.0,19.70439447,1,0,0,0,0,1,0,0
0,19700,32989.0,75950.0,9.0,0.0,0.0,283.1,0.0,19.0,33.779915349235345,1,0,0,0,0,1,0,0
0,19700,23921.0,134867.0,9.0,0.0,0.0,374.1271833,0.0,10.0,38.8656552,1,0,0,0,1,0,0,0
0,19700,60999.0,89841.0,0.0,0.0,0.0,82.10388101,0.0,22.0,36.27999035,1,0,0,1,0,0,0,0
0,19700,5700.0,24457.0,8.922268135904508,0.0,0.0,60.15632991,1.0,19.0,41.36387828,1,0,0,0,1,0,0,0
0,19700,105135.0,147353.0,11.0,0.0,2.0,225.6961276,0.0,24.0,43.00965053,1,0,0,1,0,0,0,0
0,19700,70709.0,97394.0,0.0,0.0,0.0,94.86046638,0.0,17.0,25.55670764,1,0,1,0,0,0,0,0
1,19700,139534.0,172125.0,0.0,0.0,0.0,101.94351850000001,6.0,17.0,32.76108398,1,0,0,0,1,0,0,0
0,19700,19349.0,133226.0,9.0,0.0,0.0,342.31635730000005,1.0,9.0,40.14790835,1,0,0,0,1,0,0,0
0,19800,73557.0,95770.0,0.0,0.0,0.0,70.02915918,0.0,17.0,25.59661737,1,0,1,0,0,0,0,0
0,19800,56745.0,83146.0,11.0,0.0,0.0,85.25361922,0.0,10.0,7.862193632,1,0,0,0,1,0,0,0
0,19800,51454.0,68073.0,1.0,0.0,0.0,130.9747908,0.0,17.0,32.30494412,0,1,0,1,0,0,0,0
0,19800,47488.0,77916.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,37.3082467,0,0,0,0,0,0,0,0
0,19800,99137.0,121781.0,4.0,0.0,1.0,302.1278732,1.0,20.0,39.51062834,0,1,1,0,0,0,0,0
0,19800,13830.0,85587.0,20.0,0.0,0.0,229.5182951,3.0,40.0,35.31106586,1,0,0,0,1,0,0,0
0,19800,63701.0,14609.0,4.0,0.2545696877380046,0.4494423791821561,62.359738199999995,1.0,17.0,41.87419791,1,0,0,0,1,0,0,0
0,19800,65021.0,95188.0,1.0,0.0,0.0,73.0813375,0.0,16.0,27.44254252,1,0,1,0,0,0,0,0
0,19800,69174.0,95154.0,6.0,0.0,0.0,59.45925619,0.0,16.0,31.25482163,0,1,0,0,0,1,0,0
0,19900,90966.0,154351.0,4.0,0.0,0.0,103.9754422,0.0,17.0,35.40591994,0,1,0,0,0,1,0,0
0,19900,128219.0,162012.0,1.0,0.2545696877380046,0.0,374.0237669,1.1860550458715597,52.0,37.88816696,1,0,0,1,0,0,0,0
